0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2.4563091936953947e-07,-4.058085338175325e-06,8.942070683511674e-23,-1.8840769960132163e-07,8.942070683511674e-23,0
1.6517895053322007e-19,0.0003138762253250462,-0.005111269842534453,9.002673936674585e-16,-0.00023794517815900972,-9.000961321577676e-16,0
-2.425653046686415e-19,0.0015159275004231337,-0.01996288802668984,2.022997678656528e-15,-0.0009695592388302062,-2.023164753591006e-15,0
-1.1914866099976642e-18,0.004253647876729394,-0.043861309721918464,-6.893319063178948e-16,-0.00224745762343629,6.898827377902016e-16,0
6.450746408498116e-19,0.009504240400158976,-0.0750499384849598,2.0266527014720732e-16,-0.0040972190433182015,-2.0264826110449719e-16,0
-7.035641672511415e-19,0.018520046361096856,-0.11156927980521186,-1.3533739891636677e-16,-0.006522275454711046,1.3560518954174634e-16,0
1.5030823597803079e-18,0.030203464748544843,-0.1452682568189771,1.9369826417570365e-16,-0.009014867356033632,-1.9397313446476424e-16,0
1.330362777503838e-18,0.042846084608299626,-0.1729719396749893,1.3670434978258036e-16,-0.011268803372110992,-1.3646418198465382e-16,0
1.2172200552534538e-19,0.05465006399192919,-0.19387711270245037,1.7755148817740397e-17,-0.013116823905010476,-1.7274883844425677e-17,0
-1.3174539778285834e-18,0.07012730452910777,-0.2164345228422679,-1.022604046176505e-16,-0.015293853240385872,1.0229412664975503e-16,0
6.064206304643288e-19,0.09310230600642509,-0.24297556253448938,4.468702980460465e-17,-0.018200766712851823,-4.5095006449301315e-17,0
-3.458176971248153e-19,0.12198618238189755,-0.26838072992955114,-6.132535745200946e-18,-0.021557034674372588,7.94442204767666e-18,0
2.7435551419903457e-19,0.15489618821300838,-0.2899284858305751,1.0179624573096792e-17,-0.025234452644724858,-1.1088579480814488e-17,0
-1.4010733704457568e-18,0.19162108129209113,-0.30735048396366677,-5.853510451485225e-17,-0.029389878363372278,5.859608388857894e-17,0
3.8956165588149403e-19,0.23280070737094383,-0.3207060978721478,1.1716654782337715e-17,-0.034335979464404545,-1.130479619883866e-17,0
-2.191833886592666e-20,0.2767545946625847,-0.32937659431008737,8.978667026543426e-18,-0.040151780230453495,-7.191762611140631e-18,0
1.446355003655203e-19,0.3226123110288656,-0.3334686495769592,5.944119273682645e-18,-0.046990945628213036,-6.894323654137004e-18,0
-3.74361356847537e-19,0.3696145034797806,-0.3332813367006966,-1.1159224338886282e-17,-0.05497443122936449,1.1272341120674066e-17,0
-2.755432666519155e-19,0.4180800620359818,-0.32908428041835996,-3.5578903837304315e-18,-0.06437720368636835,4.321232238781222e-18,0
4.037808882218442e-19,0.46747111890182824,-0.3210951368971016,2.228225975542735e-18,-0.07530857878546666,-1.566284140311894e-18,0
6.526738083464467e-19,0.5178608778077697,-0.3094397340963692,-1.740558047810461e-18,-0.08797849809270618,8.268991962759375e-19,0
2.5948864209915582e-20,0.5690592683932962,-0.29424554946276205,-8.862925372805045e-19,-0.1025228855675117,1.920944545318127e-18,0
-1.4832466685701607e-18,0.6210220867094882,-0.2755758109500599,-8.226922205039675e-18,-0.11909887684161768,1.0091273766989882e-17,0
-7.151315996444069e-19,0.6735999353887008,-0.2535076879565819,-4.147247293027709e-19,-0.13781410318334464,2.9125516253535508e-18,0
-8.435689245369937e-19,0.7268077792890176,-0.22804460213399813,-5.5347966854476836e-18,-0.15880922333277311,5.319403432224746e-18,0
-1.4046793671763913e-18,0.7802829331826017,-0.19937159072887298,-4.6273819013151556e-18,-0.18204664412046173,6.0260615811890784e-18,0
-1.0735292056219402e-18,0.8346676186391047,-0.16710700799948797,-2.5846847185458038e-18,-0.20791895542846936,6.010957839880991e-18,0
-9.685387945423847e-19,0.889310326040168,-0.1315870249939124,-3.5767712462402985e-19,-0.23621394224215733,2.5473793226464216e-18,0
-9.900032881811893e-19,0.9443702297363328,-0.09269335350902708,-4.165273202086062e-18,-0.2670606362311,5.157084224576198e-18,0
-5.326119792069759e-19,0.9970962065357301,-0.0525547359897183,3.4461909809143855e-19,-0.29878811577055103,1.1767510137569721e-21,0
5.378199553410959e-19,1.0461355290232746,-0.012701563110253566,-9.324835446400587e-20,-0.3301943418127753,-1.2474750578689093e-19,0
-1.1478180930162515e-18,1.0904823324008082,0.025418371558134714,-5.065643802580674e-19,-0.36014118292480235,-3.5639153285488323e-19,0
-1.0075397276694479e-18,1.1293008125222015,0.060401576477601,2.0533126522252e-19,-0.38753381832389794,-2.827644980548964e-19,0
-4.6594488100171175e-19,1.1613151610542813,0.09038292829074847,6.000393181606206e-19,-0.410932889360844,1.4146979773137151e-18,0
-6.9105490614195315e-19,1.1927135837720522,0.120774239392456,-1.601308362909948e-18,-0.4345715294124335,-8.413351122696527e-19,0
