0,0,0,0,0,0,0
0,2.46E-07,-4.06E-06,8.94E-23,-1.88E-07,8.94E-23,0
1.65E-19,0.0003138762,-0.0051112698,9.00E-16,-0.0002379452,-9.00E-16,0
-2.43E-19,0.0015159275,-0.019962888,2.02E-15,-0.0009695592,-2.02E-15,0
-1.19E-18,0.0042536479,-0.0438613097,-6.89E-16,-0.0022474576,6.90E-16,0
6.45E-19,0.0095042404,-0.0750499385,2.03E-16,-0.004097219,-2.03E-16,0
-7.04E-19,0.0185200464,-0.1115692798,-1.35E-16,-0.0065222755,1.36E-16,0
1.50E-18,0.0302034647,-0.1452682568,1.94E-16,-0.0090148674,-1.94E-16,0
1.33E-18,0.0428460846,-0.1729719397,1.37E-16,-0.0112688034,-1.36E-16,0
1.22E-19,0.054650064,-0.1938771127,1.78E-17,-0.0131168239,-1.73E-17,0
-1.32E-18,0.0701273045,-0.2164345228,-1.02E-16,-0.0152938532,1.02E-16,0
6.06E-19,0.093102306,-0.2429755625,4.47E-17,-0.0182007667,-4.51E-17,0
-3.46E-19,0.1219861824,-0.2683807299,-6.13E-18,-0.0215570347,7.94E-18,0
2.74E-19,0.1548961882,-0.2899284858,1.02E-17,-0.0252344526,-1.11E-17,0
-1.40E-18,0.1916210813,-0.307350484,-5.85E-17,-0.0293898784,5.86E-17,0
3.90E-19,0.2328007074,-0.3207060979,1.17E-17,-0.0343359795,-1.13E-17,0
-2.19E-20,0.2767545947,-0.3293765943,8.98E-18,-0.0401517802,-7.19E-18,0
1.45E-19,0.322612311,-0.3334686496,5.94E-18,-0.0469909456,-6.89E-18,0
-3.74E-19,0.3696145035,-0.3332813367,-1.12E-17,-0.0549744312,1.13E-17,0
-2.76E-19,0.418080062,-0.3290842804,-3.56E-18,-0.0643772037,4.32E-18,0
4.04E-19,0.4674711189,-0.3210951369,2.23E-18,-0.0753085788,-1.57E-18,0
6.53E-19,0.5178608778,-0.3094397341,-1.74E-18,-0.0879784981,8.27E-19,0
2.59E-20,0.5690592684,-0.2942455495,-8.86E-19,-0.1025228856,1.92E-18,0
-1.48E-18,0.6210220867,-0.275575811,-8.23E-18,-0.1190988768,1.01E-17,0
-7.15E-19,0.6735999354,-0.253507688,-4.15E-19,-0.1378141032,2.91E-18,0
-8.44E-19,0.7268077793,-0.2280446021,-5.53E-18,-0.1588092233,5.32E-18,0
-1.40E-18,0.7802829332,-0.1993715907,-4.63E-18,-0.1820466441,6.03E-18,0
-1.07E-18,0.8346676186,-0.167107008,-2.58E-18,-0.2079189554,6.01E-18,0
-9.69E-19,0.889310326,-0.131587025,-3.58E-19,-0.2362139422,2.55E-18,0
-9.90E-19,0.9443702297,-0.0926933535,-4.17E-18,-0.2670606362,5.16E-18,0
-5.33E-19,0.9970962065,-0.052554736,3.45E-19,-0.2987881158,1.18E-21,0
5.38E-19,1.046135529,-0.0127015631,-9.32E-20,-0.3301943418,-1.25E-19,0
-1.15E-18,1.0904823324,0.0254183716,-5.07E-19,-0.3601411829,-3.56E-19,0
-1.01E-18,1.1293008125,0.0604015765,2.05E-19,-0.3875338183,-2.83E-19,0
-4.66E-19,1.1613151611,0.0903829283,6.00E-19,-0.4109328894,1.41E-18,0
-6.91E-19,1.1927135838,0.1207742394,-1.60E-18,-0.4345715294,-8.41E-19,0
1.34E-18,1.2259004684,0.1539658305,9.91E-19,-0.4602854334,-3.84E-18,0
-5.70E-19,1.2509844496,0.1797806504,-4.39E-19,-0.4802036438,2.30E-19,0
